"","your_lowest","last_pile","your_hand_size","other_hand_size","prob_you_lowest"
"837",8,5,3,2,88.1326644370123
"838",8,5,3,3,82.7693169092945
"839",8,5,3,4,77.3760220994475
"840",8,5,3,5,72.7843544857768
"841",8,5,4,1,94.0001142857143
"842",8,5,4,2,88.3017985611511
"843",8,5,4,3,82.509703196347
"844",8,5,4,4,77.3857142857143
"845",8,5,4,5,72.42224797219
"846",8,5,5,1,93.9082191780822
"847",8,5,5,2,88.1852078239609
"848",8,5,5,3,82.7548507462687
"849",8,5,5,4,77.8300492610837
"850",8,5,5,5,72.7688607594937
"851",8,6,1,1,93.9
"852",8,6,1,2,88.5
"853",8,6,1,3,81.3
"854",8,6,1,4,77.4
"855",8,6,1,5,75.4
"856",8,6,2,1,93.8621131270011
"857",8,6,2,2,88.1789695057834
"858",8,6,2,3,82.63825717322
"859",8,6,2,4,77.4252922422954
"860",8,6,2,5,72.6121052631579
"861",8,6,3,1,93.8732954545455
"862",8,6,3,2,87.9811235955056
"863",8,6,3,3,82.4681395348837
"864",8,6,3,4,77.5153667054715
"865",8,6,3,5,72.5095402298851
"866",8,6,4,1,93.8418491484185
"867",8,6,4,2,88.1964634146342
"868",8,6,4,3,82.5986746987952
"869",8,6,4,4,77.4618292682927
"870",8,6,4,5,72.9560248447205
"871",8,6,5,1,93.888671875
"872",8,6,5,2,88.1047619047619
"873",8,6,5,3,82.6404392764858
"874",8,6,5,4,77.4721635883905
"875",8,6,5,5,72.5601257861635
"876",8,7,1,1,100
"877",8,7,1,2,100
"878",8,7,1,3,100
"879",8,7,1,4,100
"880",8,7,1,5,100
"881",8,7,2,1,100
"882",8,7,2,2,100
"883",8,7,2,3,100
"884",8,7,2,4,100
"885",8,7,2,5,100
"886",8,7,3,1,100
"887",8,7,3,2,100
"888",8,7,3,3,100
"889",8,7,3,4,100
"890",8,7,3,5,100
"891",8,7,4,1,100
"892",8,7,4,2,100
"893",8,7,4,3,100
"894",8,7,4,4,100
"895",8,7,4,5,100
"896",8,7,5,1,100
"897",8,7,5,2,100
"898",8,7,5,3,100
"899",8,7,5,4,100
"900",8,7,5,5,100
"901",9,0,1,1,92.7
"902",9,0,1,2,85.6
"903",9,0,1,3,76.1
"904",9,0,1,4,71.1
"905",9,0,1,5,66.5
"906",9,0,2,1,92.1796
"907",9,0,2,2,84.8732
"908",9,0,2,3,78.5456
"909",9,0,2,4,72.0844
"910",9,0,2,5,65.7072
"911",9,0,3,1,92.4611
"912",9,0,3,2,85.6356
"913",9,0,3,3,79.0421
"914",9,0,3,4,73.5178
"915",9,0,3,5,67.2767
"916",9,0,4,1,92.8096
"917",9,0,4,2,85.8344
"918",9,0,4,3,79.7637
"919",9,0,4,4,73.7329
"920",9,0,4,5,68.4523
"921",9,0,5,1,92.9895
"922",9,0,5,2,86.5438
"923",9,0,5,3,80.4366
"924",9,0,5,4,74.5804
"925",9,0,5,5,69.4722
"926",9,1,1,1,93.4
"927",9,1,1,2,87.6
"928",9,1,1,3,81.6
"929",9,1,1,4,74.3
"930",9,1,1,5,68.4
"931",9,1,2,1,93.1231781376518
"932",9,1,2,2,86.6100101112235
"933",9,1,2,3,80.4127272727273
"934",9,1,2,4,74.7975708502024
"935",9,1,2,5,69.5959677419355
"936",9,1,3,1,93.379693877551
"937",9,1,3,2,86.8460754332314
"938",9,1,3,3,80.9310590631365
"939",9,1,3,4,75.4364837398374
"940",9,1,3,5,70.4942973523422
"941",9,1,4,1,93.5395661157025
"942",9,1,4,2,87.3120582120582
"943",9,1,4,3,81.9801229508197
"944",9,1,4,4,76.1373195876289
"945",9,1,4,5,71.1837067209776
"946",9,1,5,1,93.5845435684647
"947",9,1,5,2,87.7031991744066
"948",9,1,5,3,82.2188139059305
"949",9,1,5,4,76.9180584551148
"950",9,1,5,5,72.1011470281543
"951",9,2,1,1,92.9
"952",9,2,1,2,84.8
"953",9,2,1,3,80.5
"954",9,2,1,4,75.2
"955",9,2,1,5,67
"956",9,2,2,1,93.0021406727829
"957",9,2,2,2,86.4582573454914
"958",9,2,2,3,80.3123061013444
"959",9,2,2,4,74.6487755102041
"960",9,2,2,5,69.1262781186094
"961",9,2,3,1,93.2278415015641
"962",9,2,3,2,86.9215176715177
"963",9,2,3,3,80.8079958463136
"964",9,2,3,4,75.1775681341719
"965",9,2,3,5,70.0839378238342
"966",9,2,4,1,93.2745744680851
"967",9,2,4,2,87.0739037433155
"968",9,2,4,3,81.1718487394958
"969",9,2,4,4,75.4469321851453
"970",9,2,4,5,70.3675296655879
"971",9,2,5,1,93.4376779846659
"972",9,2,5,2,87.3138613861386
"973",9,2,5,3,81.9186274509804
"974",9,2,5,4,76.634282584885
"975",9,2,5,5,71.1311688311688
"976",9,3,1,1,93.6
"977",9,3,1,2,87.7
"978",9,3,1,3,80.5
"979",9,3,1,4,73.9
"980",9,3,1,5,69
"981",9,3,2,1,92.9623323013416
"982",9,3,2,2,86.4117647058823
"983",9,3,2,3,80.1363917525773
"984",9,3,2,4,74.5859053497942
"985",9,3,2,5,69.2093360995851
"986",9,3,3,1,93.127969762419
"987",9,3,3,2,86.5526315789474
"988",9,3,3,3,80.303785488959
"989",9,3,3,4,74.5862619808307
"990",9,3,3,5,69.1171521035599
"991",9,3,4,1,93.2125550660793
"992",9,3,4,2,86.7117711771177
"993",9,3,4,3,80.8315502183406
"994",9,3,4,4,75.2703176341731
"995",9,3,4,5,69.9587404994571
"996",9,3,5,1,93.1441807909605
"997",9,3,5,2,86.8851473922902
"998",9,3,5,3,81.0368539325843
"999",9,3,5,4,75.8190758293839
"1000",9,3,5,5,70.3029834254144
"1001",9,4,1,1,91.6
"1002",9,4,1,2,86.9
"1003",9,4,1,3,79.6
"1004",9,4,1,4,76.4
"1005",9,4,1,5,67.6
"1006",9,4,2,1,92.9303405572755
"1007",9,4,2,2,86.3139751552795
"1008",9,4,2,3,80.0552990556139
"1009",9,4,2,4,74.2437305699482
"1010",9,4,2,5,68.7611924686192
"1011",9,4,3,1,92.9982665222102
"1012",9,4,3,2,86.4455818965517
"1013",9,4,3,3,80.2601722282024
"1014",9,4,3,4,74.5474025974026
"1015",9,4,3,5,68.752453653217
"1016",9,4,4,1,92.9544532130778
"1017",9,4,4,2,86.5021276595745
"1018",9,4,4,3,80.2977426636569
"1019",9,4,4,4,75.0267857142857
"1020",9,4,4,5,69.4011235955056
"1021",9,4,5,1,93.1508254716981
"1022",9,4,5,2,86.6406542056075
"1023",9,4,5,3,80.6396470588235
"1024",9,4,5,4,74.9569544364508
"1025",9,4,5,5,69.3589867310012
"1026",9,5,1,1,93.1
"1027",9,5,1,2,85.7
"1028",9,5,1,3,79.6
"1029",9,5,1,4,73.2
"1030",9,5,1,5,68.2
"1031",9,5,2,1,92.9022105263158
"1032",9,5,2,2,86.2458023379384
"1033",9,5,2,3,80.0334035827186
"1034",9,5,2,4,74.1599793174767
"1035",9,5,2,5,68.8852320675105
"1036",9,5,3,1,92.9385542168675
"1037",9,5,3,2,86.3291806958474
"1038",9,5,3,3,80.0147577092511
"1039",9,5,3,4,74.221836506159
"1040",9,5,3,5,68.4923418423973
"1041",9,5,4,1,92.9269461077844
"1042",9,5,4,2,86.370207852194
"1043",9,5,4,3,80.158501783591
"1044",9,5,4,4,74.7521337946943
"1045",9,5,4,5,68.999881376038
"1046",9,5,5,1,92.9874689826303
"1047",9,5,5,2,86.3691066997519
"1048",9,5,5,3,80.6708860759494
"1049",9,5,5,4,74.5454326923077
"1050",9,5,5,5,69.3318181818182
"1051",9,6,1,1,92.4
"1052",9,6,1,2,87
"1053",9,6,1,3,78.2
"1054",9,6,1,4,72.8
"1055",9,6,1,5,67.6
"1056",9,6,2,1,92.8825481798715
"1057",9,6,2,2,86.1836344314559
"1058",9,6,2,3,79.9831030818278
"1059",9,6,2,4,74.1924064171123
"1060",9,6,2,5,68.6707188160676
"1061",9,6,3,1,92.8793490460157
"1062",9,6,3,2,86.297722095672
"1063",9,6,3,3,79.8712172923777
"1064",9,6,3,4,74.1742528735632
"1065",9,6,3,5,68.820945945946
"1066",9,6,4,1,92.8770171149144
"1067",9,6,4,2,86.4302158273381
"1068",9,6,4,3,80.2110059171598
"1069",9,6,4,4,74.2084033613445
"1070",9,6,4,5,68.4917954815696
"1071",9,6,5,1,92.935255570118
"1072",9,6,5,2,86.2848484848485
"1073",9,6,5,3,80.2482490272374
"1074",9,6,5,4,74.8032552083333
"1075",9,6,5,5,68.9165206508135
"1076",9,7,1,1,92.7
"1077",9,7,1,2,85.3
"1078",9,7,1,3,81.7
"1079",9,7,1,4,74.6
"1080",9,7,1,5,69
"1081",9,7,2,1,92.9029882604056
"1082",9,7,2,2,86.2293103448276
"1083",9,7,2,3,79.9239660657476
"1084",9,7,2,4,74.0045751633987
"1085",9,7,2,5,68.5165598290598
"1086",9,7,3,1,92.8546605293441
"1087",9,7,3,2,86.2555168408827
"1088",9,7,3,3,79.9216091954023
"1089",9,7,3,4,73.8685584562997
"1090",9,7,3,5,68.6546428571429
"1091",9,7,4,1,92.8006369426752
"1092",9,7,4,2,86.1101863354037
"1093",9,7,4,3,80.1350253807107
"1094",9,7,4,4,74.3380530973451
"1095",9,7,4,5,68.8403821656051
"1096",9,7,5,1,92.8161842105263
"1097",9,7,5,2,86.2520775623269
"1098",9,7,5,3,80.2627615062761
"1099",9,7,5,4,74.3228070175439
"1100",9,7,5,5,68.7153638814016
"1101",9,8,1,1,100
"1102",9,8,1,2,100
"1103",9,8,1,3,100
"1104",9,8,1,4,100
"1105",9,8,1,5,100
"1106",9,8,2,1,100
"1107",9,8,2,2,100
"1108",9,8,2,3,100
"1109",9,8,2,4,100
"1110",9,8,2,5,100
"1111",9,8,3,1,100
"1112",9,8,3,2,100
"1113",9,8,3,3,100
"1114",9,8,3,4,100
"1115",9,8,3,5,100
"1116",9,8,4,1,100
"1117",9,8,4,2,100
"1118",9,8,4,3,100
"1119",9,8,4,4,100
"1120",9,8,4,5,100
"1121",9,8,5,1,100
"1122",9,8,5,2,100
"1123",9,8,5,3,100
"1124",9,8,5,4,100
"1125",9,8,5,5,100
"1126",10,0,1,1,92.3
"1127",10,0,1,2,82.2
"1128",10,0,1,3,74.4
"1129",10,0,1,4,69.1
"1130",10,0,1,5,64.9
"1131",10,0,2,1,91.2138
"1132",10,0,2,2,83.2393
"1133",10,0,2,3,75.6152
"1134",10,0,2,4,68.8672
"1135",10,0,2,5,62.7501
"1136",10,0,3,1,91.6086
"1137",10,0,3,2,83.7772
"1138",10,0,3,3,77.0762
"1139",10,0,3,4,70.5023
"1140",10,0,3,5,64.1421
"1141",10,0,4,1,92.0151
"1142",10,0,4,2,84.6524
"1143",10,0,4,3,77.2762
"1144",10,0,4,4,71.6439
"1145",10,0,4,5,65.146
"1146",10,0,5,1,92.1272
"1147",10,0,5,2,85.0529
"1148",10,0,5,3,78.8793
"1149",10,0,5,4,72.6317
"1150",10,0,5,5,67.4233
"1151",10,1,1,1,90.2
"1152",10,1,1,2,84.5
"1153",10,1,1,3,76.7
"1154",10,1,1,4,70.2
"1155",10,1,1,5,64.1
"1156",10,1,2,1,92.0820202020202
"1157",10,1,2,2,84.9325252525253
"1158",10,1,2,3,77.9198388721047
"1159",10,1,2,4,71.7586693548387
"1160",10,1,2,5,65.8510162601626
"1161",10,1,3,1,92.4069317023446
"1162",10,1,3,2,85.3970438328236
"1163",10,1,3,3,78.9502032520325
"1164",10,1,3,4,72.5332994923858
"1165",10,1,3,5,66.6034729315628
"1166",10,1,4,1,92.6867631851086
"1167",10,1,4,2,85.841726618705
"1168",10,1,4,3,79.5755921730175
"1169",10,1,4,4,73.5683178534572
"1170",10,1,4,5,67.6403526970954
"1171",10,1,5,1,92.9316718587747
"1172",10,1,5,2,86.2315010570825
"1173",10,1,5,3,80.4446540880503
"1174",10,1,5,4,74.7532091097308
"1175",10,1,5,5,69.8489473684211
"1176",10,2,1,1,91.3
"1177",10,2,1,2,86.2
"1178",10,2,1,3,77.9
"1179",10,2,1,4,70.6
"1180",10,2,1,5,64.2
"1181",10,2,2,1,92.0674846625767
"1182",10,2,2,2,84.6513705583756
"1183",10,2,2,3,78.0687885010267
"1184",10,2,2,4,71.2704498977505
"1185",10,2,2,5,65.9836901121305
"1186",10,2,3,1,92.2384937238494
"1187",10,2,3,2,85.3322279792746
"1188",10,2,3,3,78.3287046632124
"1189",10,2,3,4,72.1074579831933
"1190",10,2,3,5,66.484768907563
"1191",10,2,4,1,92.5307120085016
"1192",10,2,4,2,85.546439957492
"1193",10,2,4,3,78.9476038338658
"1194",10,2,4,4,73.0092063492064
"1195",10,2,4,5,67.7058510638298
"1196",10,2,5,1,92.637852494577
"1197",10,2,5,2,86.185698808234
"1198",10,2,5,3,79.7967567567568
"1199",10,2,5,4,73.2730192719486
"1200",10,2,5,5,68.1865240641711
"1201",10,3,1,1,94.3
"1202",10,3,1,2,81.8
"1203",10,3,1,3,79.8
"1204",10,3,1,4,71.7
"1205",10,3,1,5,62.8
"1206",10,3,2,1,91.9603715170279
"1207",10,3,2,2,84.549585921325
"1208",10,3,2,3,77.3817713697219
"1209",10,3,2,4,71.3951496388029
"1210",10,3,2,5,65.2757261410788
"1211",10,3,3,1,92.1761752136752
"1212",10,3,3,2,84.8476545842217
"1213",10,3,3,3,78.3847457627119
"1214",10,3,3,4,71.7400857449089
"1215",10,3,3,5,65.7894680851064
"1216",10,3,4,1,92.3230685527748
"1217",10,3,4,2,85.2537953795379
"1218",10,3,4,3,78.7150054764513
"1219",10,3,4,4,72.3283080260304
"1220",10,3,4,5,66.5505446623094
"1221",10,3,5,1,92.3953461975028
"1222",10,3,5,2,85.3355247981546
"1223",10,3,5,3,78.9227064220184
"1224",10,3,5,4,73.0022271714922
"1225",10,3,5,5,67.134961154273
"1226",10,4,1,1,91.4
"1227",10,4,1,2,83.5
"1228",10,4,1,3,79.7
"1229",10,4,1,4,72.8
"1230",10,4,1,5,65.9
"1231",10,4,2,1,91.9025667351129
"1232",10,4,2,2,84.404821802935
"1233",10,4,2,3,77.622621564482
"1234",10,4,2,4,71.3184404636459
"1235",10,4,2,5,65.0234439834025
"1236",10,4,3,1,91.9851485148515
"1237",10,4,3,2,84.5730021598272
"1238",10,4,3,3,78.0214601769912
"1239",10,4,3,4,71.4543429844098
"1240",10,4,3,5,65.6210021321962
"1241",10,4,4,1,92.1984
"1242",10,4,4,2,84.9614430665163
"1243",10,4,4,3,78.1167235494881
"1244",10,4,4,4,71.6921962095875
"1245",10,4,4,5,66.2002257336343
"1246",10,4,5,1,92.2765186915888
"1247",10,4,5,2,84.9569767441861
"1248",10,4,5,3,78.7083832335329
"1249",10,4,5,4,72.359543817527
"1250",10,4,5,5,66.4720329024677
"1251",10,5,1,1,91.5
"1252",10,5,1,2,82.7
"1253",10,5,1,3,78.5
"1254",10,5,1,4,68
"1255",10,5,1,5,62.8
"1256",10,5,2,1,91.8762908324552
"1257",10,5,2,2,84.4526870389884
"1258",10,5,2,3,77.388982161595
"1259",10,5,2,4,70.9869473684211
"1260",10,5,2,5,65.1873032528856
"1261",10,5,3,1,91.9043820224719
"1262",10,5,3,2,84.4310690423163
"1263",10,5,3,3,77.5814650388457
"1264",10,5,3,4,71.0877327491785
"1265",10,5,3,5,65.3906426155581
"1266",10,5,4,1,92.0393111638955
"1267",10,5,4,2,84.7043325526932
"1268",10,5,4,3,77.58125
"1269",10,5,4,4,71.5247044917258
"1270",10,5,4,5,66.2637440758294
"1271",10,5,5,1,92.0260762607626
"1272",10,5,5,2,84.6767156862745
"1273",10,5,5,3,77.8288029925187
"1274",10,5,5,4,71.6276960784314
"1275",10,5,5,5,66.3864532019704
"1276",10,6,1,1,93.1
"1277",10,6,1,2,84.9
"1278",10,6,1,3,79.4
"1279",10,6,1,4,69
"1280",10,6,1,5,60.8
"1281",10,6,2,1,91.9281150159744
"1282",10,6,2,2,84.38619201726
"1283",10,6,2,3,77.3238611713666
"1284",10,6,2,4,70.9401267159451
"1285",10,6,2,5,65.0178913738019
"1286",10,6,3,1,91.8817045454546
"1287",10,6,3,2,84.5059090909091
"1288",10,6,3,3,77.6735091743119
"1289",10,6,3,4,70.9301231802911
"1290",10,6,3,5,64.9385245901639
"1291",10,6,4,1,91.9434886499403
"1292",10,6,4,2,84.5199029126214
"1293",10,6,4,3,77.1730255164034
"1294",10,6,4,4,71.2124396135266
"1295",10,6,4,5,65.2661464585834
"1296",10,6,5,1,92.0002567394095
"1297",10,6,5,2,84.4398447606727
"1298",10,6,5,3,77.9476315789474
"1299",10,6,5,4,71.2650190114068
"1300",10,6,5,5,65.5317647058824
"1301",10,7,1,1,91.1
"1302",10,7,1,2,83
"1303",10,7,1,3,75.9
"1304",10,7,1,4,71
"1305",10,7,1,5,62.8
"1306",10,7,2,1,91.8657357679914
"1307",10,7,2,2,84.2450597176982
"1308",10,7,2,3,77.2651612903226
"1309",10,7,2,4,70.7658296943231
"1310",10,7,2,5,64.7773504273504
"1311",10,7,3,1,91.8492924528302
"1312",10,7,3,2,84.3686182669789
"1313",10,7,3,3,77.4861740166865
"1314",10,7,3,4,71.1581314878893
"1315",10,7,3,5,64.7118055555556
"1316",10,7,4,1,91.8559509202454
"1317",10,7,4,2,84.4247487437186
"1318",10,7,4,3,77.2273291925466
"1319",10,7,4,4,70.8891857506361
"1320",10,7,4,5,64.8248774509804
"1321",10,7,5,1,91.9138666666667
"1322",10,7,5,2,84.3067909454061
"1323",10,7,5,3,77.5585266030014
"1324",10,7,5,4,71.4219251336898
"1325",10,7,5,5,65.4809523809524
"1326",10,8,1,1,92.4
"1327",10,8,1,2,83.1
"1328",10,8,1,3,73.9
"1329",10,8,1,4,71.8
"1330",10,8,1,5,64.5
"1331",10,8,2,1,91.8601081081081
"1332",10,8,2,2,84.2658213891951
"1333",10,8,2,3,77.125134264232
"1334",10,8,2,4,70.8801317233809
"1335",10,8,2,5,64.5722878625134
"1336",10,8,3,1,91.9131701631702
"1337",10,8,3,2,84.1581423401689
"1338",10,8,3,3,77.0730103806228
"1339",10,8,3,4,70.863243873979
"1340",10,8,3,5,64.4348079161816
"1341",10,8,4,1,91.8876
"1342",10,8,4,2,84.377538071066
"1343",10,8,4,3,77.2580928481807
"1344",10,8,4,4,70.8767833981842
"1345",10,8,4,5,65.3960578186597
"1346",10,8,5,1,91.9720770288858
"1347",10,8,5,2,84.352676056338
"1348",10,8,5,3,77.3055393586006
"1349",10,8,5,4,71.1093278463649
"1350",10,8,5,5,64.6587050359712
"1351",10,9,1,1,100
"1352",10,9,1,2,100
"1353",10,9,1,3,100
"1354",10,9,1,4,100
"1355",10,9,1,5,100
"1356",10,9,2,1,100
"1357",10,9,2,2,100
"1358",10,9,2,3,100
"1359",10,9,2,4,100
"1360",10,9,2,5,100
"1361",10,9,3,1,100
"1362",10,9,3,2,100
"1363",10,9,3,3,100
"1364",10,9,3,4,100
"1365",10,9,3,5,100
"1366",10,9,4,1,100
"1367",10,9,4,2,100
"1368",10,9,4,3,100
"1369",10,9,4,4,100
"1370",10,9,4,5,100
"1371",10,9,5,1,100
"1372",10,9,5,2,100
"1373",10,9,5,3,100
"1374",10,9,5,4,100
"1375",10,9,5,5,100
"1376",11,0,1,1,89.9
"1377",11,0,1,2,82.3
"1378",11,0,1,3,73.8
"1379",11,0,1,4,63.8
"1380",11,0,1,5,57.2
"1381",11,0,2,1,90.3724
"1382",11,0,2,2,81.4935
"1383",11,0,2,3,73.5641
"1384",11,0,2,4,66.7076
"1385",11,0,2,5,60.1766
"1386",11,0,3,1,90.8902
"1387",11,0,3,2,82.2088
"1388",11,0,3,3,75.1005
"1389",11,0,3,4,67.8859
"1390",11,0,3,5,61.5012
"1391",11,0,4,1,91.1669
"1392",11,0,4,2,83.2285
"1393",11,0,4,3,75.5426
"1394",11,0,4,4,68.9284
"1395",11,0,4,5,64.0541
"1396",11,0,5,1,91.726
"1397",11,0,5,2,83.8025
"1398",11,0,5,3,77.2019
"1399",11,0,5,4,70.5473
"1400",11,0,5,5,64.6409
"1401",11,1,1,1,90.2
"1402",11,1,1,2,82.2
"1403",11,1,1,3,74.1
"1404",11,1,1,4,67.3
"1405",11,1,1,5,60.1
"1406",11,1,2,1,91.1506612410987
"1407",11,1,2,2,83.0868287740628
"1408",11,1,2,3,75.5404448938322
"1409",11,1,2,4,69.1237613751264
"1410",11,1,2,5,62.885843373494
"1411",11,1,3,1,91.4970317297851
"1412",11,1,3,2,83.5240647118301
"1413",11,1,3,3,76.5685071574642
"1414",11,1,3,4,70.2385169927909
"1415",11,1,3,5,64.7125643666323
"1416",11,1,4,1,91.9341261633919
"1417",11,1,4,2,84.5987704918033
"1418",11,1,4,3,78.1051546391753
"1419",11,1,4,4,71.1199386503068
"1420",11,1,4,5,65.3619979402678
"1421",11,1,5,1,92.2871204188482
"1422",11,1,5,2,84.9067971163749
"1423",11,1,5,3,78.5905759162304
"1424",11,1,5,4,72.2002087682672
"1425",11,1,5,5,67.0016666666667
"1426",11,2,1,1,90
"1427",11,2,1,2,80
"1428",11,2,1,3,71.5
"1429",11,2,1,4,67.2
"1430",11,2,1,5,63.4
"1431",11,2,2,1,91.1676113360324
"1432",11,2,2,2,82.7783095723014
"1433",11,2,2,3,75.4654471544715
"1434",11,2,2,4,68.4943705220062
"1435",11,2,2,5,62.4861963190184
"1436",11,2,3,1,91.2973029045643
"1437",11,2,3,2,83.2424116424116
"1438",11,2,3,3,75.8631198347107
"1439",11,2,3,4,69.4565582371459
"1440",11,2,3,5,63.5637408568443
"1441",11,2,4,1,91.7098591549296
"1442",11,2,4,2,84.4412513255567
"1443",11,2,4,3,77.245665961945
"1444",11,2,4,4,70.4992631578947
"1445",11,2,4,5,64.2529224229543
"1446",11,2,5,1,91.9765217391304
"1447",11,2,5,2,84.4501103752759
"1448",11,2,5,3,77.6027956989247
"1449",11,2,5,4,71.2997858672377
"1450",11,2,5,5,66.2951245937161
"1451",11,3,1,1,89.7
"1452",11,3,1,2,81.7
"1453",11,3,1,3,76
"1454",11,3,1,4,65.2
"1455",11,3,1,5,57.9
"1456",11,3,2,1,91.0318134715026
"1457",11,3,2,2,82.7252317198764
"1458",11,3,2,3,75.5181069958848
"1459",11,3,2,4,68.4787474332649
"1460",11,3,2,5,62.1841995841996
"1461",11,3,3,1,91.2607905982906
"1462",11,3,3,2,83.3691005291005
"1463",11,3,3,3,75.8535152151102
"1464",11,3,3,4,68.9769313304721
"1465",11,3,3,5,63.025376344086
"1466",11,3,4,1,91.5140625
"1467",11,3,4,2,83.4081610446137
"1468",11,3,4,3,76.3970264317181
"1469",11,3,4,4,69.8032044198895
"1470",11,3,4,5,63.6947939262473
"1471",11,3,5,1,91.7353535353535
"1472",11,3,5,2,83.8537682789651
"1473",11,3,5,3,77.0526077097506
"1474",11,3,5,4,70.3660612939841
"1475",11,3,5,5,65.0025755879059
"1476",11,4,1,1,90.3
"1477",11,4,1,2,82.1
"1478",11,4,1,3,73.6
"1479",11,4,1,4,64.2
"1480",11,4,1,5,58.8
"1481",11,4,2,1,90.9612095933264
"1482",11,4,2,2,82.7328108672936
"1483",11,4,2,3,75.1817427385892
"1484",11,4,2,4,68.1435870698644
"1485",11,4,2,5,62.0390899689762
"1486",11,4,3,1,91.0986006458558
"1487",11,4,3,2,83.0087852494577
"1488",11,4,3,3,75.6041890440387
"1489",11,4,3,4,69.0841476655809
"1490",11,4,3,5,62.6414766558089
"1491",11,4,4,1,91.3762011173184
"1492",11,4,4,2,83.2964971751412
"1493",11,4,4,3,75.7920273348519
"1494",11,4,4,4,68.7879232505643
"1495",11,4,4,5,63.000113507378
"1496",11,4,5,1,91.5457209847597
"1497",11,4,5,2,83.4702479338843
"1498",11,4,5,3,76.314590747331
"1499",11,4,5,4,70.0036599763873
"1500",11,4,5,5,64.3137647058823
"1501",11,5,1,1,89.9
"1502",11,5,1,2,82
"1503",11,5,1,3,75.2
"1504",11,5,1,4,66.4
"1505",11,5,1,5,57.1
"1506",11,5,2,1,90.8699367088608
"1507",11,5,2,2,82.6652265542676
"1508",11,5,2,3,74.9683530678149
"1509",11,5,2,4,67.9574712643678
"1510",11,5,2,5,61.6089852008457
"1511",11,5,3,1,91.0679079956188
"1512",11,5,3,2,82.7220224719101
"1513",11,5,3,3,75.4020902090209
"1514",11,5,3,4,68.3750564334086
"1515",11,5,3,5,62.245342312009
"1516",11,5,4,1,91.2321718931475
"1517",11,5,4,2,82.8568261376896
"1518",11,5,4,3,75.2635087719298
"1519",11,5,4,4,68.5625581395349
"1520",11,5,4,5,62.7262427745665
"1521",11,5,5,1,91.1560196560197
"1522",11,5,5,2,83.1389434889435
"1523",11,5,5,3,75.896178343949
"1524",11,5,5,4,69.4817391304348
"1525",11,5,5,5,63.1209617755857
"1526",11,6,1,1,90.3
"1527",11,6,1,2,83.6
"1528",11,6,1,3,72.3
"1529",11,6,1,4,66.6
"1530",11,6,1,5,59.1
"1531",11,6,2,1,90.9404301075269
"1532",11,6,2,2,82.6386923901393
"1533",11,6,2,3,74.8340448239061
"1534",11,6,2,4,67.7533123028391
"1535",11,6,2,5,61.8175906183369
"1536",11,6,3,1,91.0162844036697
"1537",11,6,3,2,82.7871186440678
"1538",11,6,3,3,75.1898850574713
"1539",11,6,3,4,67.7680826636051
"1540",11,6,3,5,62.0126666666667
"1541",11,6,4,1,91.0084043848965
"1542",11,6,4,2,82.7548972188634
"1543",11,6,4,3,75.5298309178744
"1544",11,6,4,4,68.1402877697842
"1545",11,6,4,5,62.1589307411908
"1546",11,6,5,1,91.2035479632063
"1547",11,6,5,2,82.8861038961039
"1548",11,6,5,3,75.2172680412371
"1549",11,6,5,4,68.4385321100917
"1550",11,6,5,5,62.880127388535
"1551",11,7,1,1,91.7
"1552",11,7,1,2,80.5
"1553",11,7,1,3,74.7
"1554",11,7,1,4,66.6
"1555",11,7,1,5,63.8
"1556",11,7,2,1,90.8457933972311
"1557",11,7,2,2,82.3043103448276
"1558",11,7,2,3,74.8343283582089
"1559",11,7,2,4,67.5843116328709
"1560",11,7,2,5,61.3455424274973
"1561",11,7,3,1,90.8672897196262
"1562",11,7,3,2,82.6665882352941
"1563",11,7,3,3,75.218661971831
"1564",11,7,3,4,67.8310544611819
"1565",11,7,3,5,61.6548309178744
"1566",11,7,4,1,90.8007462686567
"1567",11,7,4,2,82.5563775510204
"1568",11,7,4,3,75.0827460510328
"1569",11,7,4,4,68.0052429667519
"1570",11,7,4,5,61.670375
"1571",11,7,5,1,90.9503328894807
"1572",11,7,5,2,82.8377984084881
"1573",11,7,5,3,74.9143459915612
"1574",11,7,5,4,67.6925575101489
"1575",11,7,5,5,62.1522388059701
"1576",11,8,1,1,90.8
"1577",11,8,1,2,84.2
"1578",11,8,1,3,73.6
"1579",11,8,1,4,67.5
"1580",11,8,1,5,60.5
"1581",11,8,2,1,90.8334433443344
"1582",11,8,2,2,82.3532901833873
"1583",11,8,2,3,74.7612021857924
"1584",11,8,2,4,67.8094298245614
"1585",11,8,2,5,61.4268398268398
"1586",11,8,3,1,90.8883886255924
"1587",11,8,3,2,82.3561403508772
"1588",11,8,3,3,75.0098707403055
"1589",11,8,3,4,67.9365911799762
"1590",11,8,3,5,61.4794901506373
"1591",11,8,4,1,90.8432795698925
"1592",11,8,4,2,82.6604681404421
"1593",11,8,4,3,74.8501955671447
"1594",11,8,4,4,68.1239743589744
"1595",11,8,4,5,61.6280769230769
"1596",11,8,5,1,90.9417503586801
"1597",11,8,5,2,82.4796852646638
"1598",11,8,5,3,74.8913719943423
"1599",11,8,5,4,68.3645466847091
"1600",11,8,5,5,61.6109170305677
"1601",11,9,1,1,91
"1602",11,9,1,2,84
"1603",11,9,1,3,75.2
"1604",11,9,1,4,68.1
"1605",11,9,1,5,60.2
"1606",11,9,2,1,90.8689159292035
